Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,RemodAge
48,20,FV,84.0,11096,Pave,NA,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,3,6,24.0,1,0.0,1632.0,1656.0,GasA,5,Y,SBrkr,1656,0,0,1656,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2006.0,2,3.0,826.0,3,3,3,0,146,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,249700.0,3312.0,2.0,1,1
49,190,RM,33.0,4456,Pave,NA,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,BrkTil,3.0,3,1,1,0.0,1,0.0,736.0,736.0,GasA,4,Y,SBrkr,736,716,0,1452,0.0,0.0,2,0,2,3,3.0,8,8.0,0,0,NA,,0,0.0,0.0,0,0,1,0,0,102,0,0,0,0,0,NA,0,6,2009,New,Partial,113000.0,2188.0,2.0,89,1
50,20,RL,66.0,7742,Pave,NA,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,Unknown,0.0,3,3,CBlock,3.0,3,1,4,763.0,1,0.0,192.0,955.0,GasA,5,Y,SBrkr,955,0,0,955,1.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Attchd,1966.0,1,1.0,386.0,3,3,3,0,0,0,0,0,0,0,3,NA,0,1,2007,WD,Normal,127000.0,1910.0,2.0,41,41
51,60,RL,,13869,Pave,NA,2,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,3,6,182.0,1,0.0,612.0,794.0,GasA,4,Y,SBrkr,794,676,0,1470,0.0,1.0,2,0,3,1,3.0,6,8.0,0,0,Attchd,1997.0,3,2.0,388.0,3,3,3,0,75,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,177000.0,2264.0,2.5,10,10
52,50,RM,52.0,6240,Pave,NA,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,PConc,3.0,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,Y,SBrkr,816,0,360,1176,0.0,0.0,1,0,3,1,3.0,6,8.0,1,4,Detchd,1985.0,1,2.0,528.0,3,3,3,112,0,0,0,0,0,0,3,Shed,400,9,2006,WD,Normal,114500.0,1632.0,1.0,72,56
53,90,RM,110.0,8472,Grvl,NA,2,Bnk,AllPub,Corner,2,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,2,3,CBlock,4.0,3,4,2,104.0,6,712.0,0.0,816.0,GasA,3,N,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,3.0,5,8.0,0,0,CarPort,1963.0,1,2.0,516.0,3,3,3,106,0,0,0,0,0,0,0,NA,0,5,2010,WD,Normal,110000.0,1632.0,2.0,47,47
54,20,RL,68.0,50271,Pave,NA,3,Low,AllPub,Inside,3,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,Unknown,0.0,4,3,CBlock,5.0,3,4,6,1810.0,1,0.0,32.0,1842.0,GasA,4,Y,SBrkr,1842,0,0,1842,2.0,0.0,0,1,0,1,4.0,5,8.0,1,4,Attchd,1981.0,3,3.0,894.0,3,3,3,857,72,0,0,0,0,0,0,NA,0,11,2006,WD,Normal,385000.0,3684.0,2.5,25,19
55,80,RL,60.0,7134,Pave,NA,4,Bnk,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,1,5,384.0,1,0.0,0.0,384.0,GasA,3,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,3.0,6,7.0,1,3,Detchd,1962.0,1,2.0,572.0,3,3,3,0,50,0,0,0,0,0,3,NA,0,2,2007,WD,Normal,130000.0,1744.0,1.0,52,52
56,20,RL,100.0,10175,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3.0,3,1,4,490.0,1,0.0,935.0,1425.0,GasA,4,Y,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,3.0,7,8.0,1,4,Attchd,1964.0,2,2.0,576.0,3,3,3,0,0,0,407,0,0,0,0,NA,0,7,2008,WD,Normal,180500.0,2850.0,2.0,44,44
57,160,FV,24.0,2645,Pave,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4.0,3,1,6,649.0,1,0.0,321.0,970.0,GasA,5,Y,SBrkr,983,756,0,1739,1.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,1999.0,3,2.0,480.0,3,3,3,115,0,0,0,0,0,0,0,NA,0,8,2009,WD,Abnorml,172500.0,2709.0,3.5,10,9
58,60,RL,89.0,11645,Pave,NA,3,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,860.0,860.0,GasA,5,Y,SBrkr,860,860,0,1720,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,2004.0,2,2.0,565.0,3,3,3,0,70,0,0,0,0,0,0,NA,0,8,2006,WD,Normal,196500.0,2580.0,2.5,2,2
59,60,RL,66.0,13682,Pave,NA,2,HLS,AllPub,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5.0,3,4,1,0.0,1,0.0,1410.0,1410.0,GasA,5,Y,SBrkr,1426,1519,0,2945,0.0,0.0,3,1,3,1,4.0,10,8.0,1,4,BuiltIn,2006.0,3,3.0,641.0,3,3,3,192,0,37,0,0,0,0,0,NA,0,10,2006,New,Partial,438780.0,4355.0,3.5,0,0
60,20,RL,60.0,7200,Pave,NA,4,Bnk,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,Unknown,0.0,3,3,CBlock,3.0,3,3,5,632.0,1,0.0,148.0,780.0,GasA,5,Y,SBrkr,780,0,0,780,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1973.0,1,1.0,352.0,3,3,3,196,0,0,0,0,0,0,3,NA,0,1,2008,WD,Normal,124900.0,1560.0,1.0,36,36
61,20,RL,63.0,13072,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,1,5,941.0,1,0.0,217.0,1158.0,GasA,5,Y,SBrkr,1158,0,0,1158,1.0,0.0,1,1,3,1,4.0,5,8.0,0,0,Detchd,2006.0,1,2.0,576.0,3,3,3,0,50,0,0,0,0,0,0,NA,0,5,2006,New,Partial,158000.0,2316.0,2.5,2,2
62,75,RM,60.0,7200,Pave,NA,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,BrkTil,3.0,2,1,1,0.0,1,0.0,530.0,530.0,GasA,3,N,SBrkr,581,530,0,1111,0.0,0.0,1,0,3,1,2.0,6,8.0,0,0,Detchd,1935.0,1,1.0,288.0,3,3,1,0,0,144,0,0,0,0,0,NA,0,3,2007,WD,Normal,101000.0,1641.0,1.0,87,11
63,120,RL,44.0,6442,Pave,NA,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4,3,PConc,4.0,4,2,6,24.0,1,0.0,1346.0,1370.0,GasA,5,Y,SBrkr,1370,0,0,1370,0.0,0.0,2,0,2,1,4.0,6,8.0,1,4,Attchd,2006.0,2,2.0,484.0,3,3,3,120,49,0,0,0,0,0,0,NA,0,10,2007,WD,Normal,202500.0,2740.0,2.0,1,1
64,70,RM,50.0,10300,Pave,NA,3,Bnk,AllPub,Inside,3,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,Unknown,0.0,3,3,BrkTil,3.0,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,Y,SBrkr,902,808,0,1710,0.0,0.0,2,0,3,1,3.0,9,8.0,0,0,Detchd,1990.0,1,2.0,480.0,3,3,3,12,11,64,0,0,0,0,4,NA,0,4,2010,WD,Normal,140000.0,2286.0,2.0,89,60
65,60,RL,,9375,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,3,PConc,4.0,3,1,6,739.0,1,0.0,318.0,1057.0,GasA,5,Y,SBrkr,1057,977,0,2034,1.0,0.0,2,1,3,1,4.0,8,8.0,0,0,Attchd,1998.0,2,2.0,645.0,3,3,3,576,36,0,0,0,0,0,4,NA,0,2,2009,WD,Normal,219500.0,3091.0,3.5,12,11
66,60,RL,76.0,9591,Pave,NA,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5.0,3,3,1,0.0,1,0.0,1143.0,1143.0,GasA,5,Y,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,4.0,9,8.0,1,4,BuiltIn,2004.0,2,3.0,852.0,3,3,3,192,151,0,0,0,0,0,0,NA,0,10,2007,WD,Normal,317000.0,3616.0,2.5,3,2
67,20,RL,,19900,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3,3,CBlock,4.0,3,4,6,912.0,1,0.0,1035.0,1947.0,GasA,3,Y,SBrkr,2207,0,0,2207,1.0,0.0,2,0,3,1,3.0,7,7.0,1,4,Attchd,1970.0,2,2.0,576.0,3,3,3,301,0,0,0,0,0,0,0,NA,0,7,2010,WD,Normal,180000.0,4154.0,3.0,40,21
68,20,RL,72.0,10665,Pave,NA,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4.0,3,3,6,1013.0,1,0.0,440.0,1453.0,GasA,5,Y,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2003.0,2,2.0,558.0,3,3,3,144,29,0,0,0,0,0,0,NA,0,6,2007,WD,Normal,226000.0,2932.0,3.0,4,4
69,30,RM,47.0,4608,Pave,NA,4,Lvl,AllPub,Corner,3,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,4,CBlock,3.0,3,1,1,0.0,1,0.0,747.0,747.0,GasA,3,Y,SBrkr,747,0,0,747,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Attchd,1945.0,1,1.0,220.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,6,2010,WD,Normal,80000.0,1494.0,1.0,65,60
70,50,RL,81.0,15593,Pave,NA,4,Lvl,AllPub,Corner,3,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,Unknown,0.0,4,3,CBlock,3.0,3,1,4,603.0,1,0.0,701.0,1304.0,GasW,3,Y,SBrkr,1304,983,0,2287,0.0,0.0,2,0,3,1,3.0,7,8.0,1,3,Attchd,1953.0,3,2.0,667.0,3,3,3,0,21,114,0,0,0,0,0,NA,0,7,2006,WD,Normal,225000.0,3591.0,2.0,53,53
71,20,RL,95.0,13651,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3,4,CBlock,4.0,3,4,5,1880.0,1,0.0,343.0,2223.0,GasA,5,Y,SBrkr,2223,0,0,2223,1.0,0.0,2,0,3,1,3.0,8,8.0,2,4,Attchd,1973.0,3,2.0,516.0,3,3,3,300,0,0,0,0,0,0,0,NA,0,2,2007,WD,Normal,244000.0,4446.0,3.0,34,34
72,20,RL,69.0,7599,Pave,NA,4,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,Unknown,0.0,3,3,CBlock,3.0,3,1,5,565.0,1,0.0,280.0,845.0,GasA,3,Y,SBrkr,845,0,0,845,1.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1987.0,1,2.0,360.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,6,2007,WD,Normal,129500.0,1690.0,2.0,25,1
73,60,RL,74.0,10141,Pave,NA,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,3,PConc,4.0,3,1,1,0.0,1,0.0,832.0,832.0,GasA,4,Y,SBrkr,885,833,0,1718,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,1998.0,3,2.0,427.0,3,3,3,0,94,0,0,291,0,0,0,NA,0,12,2009,WD,Normal,185000.0,2550.0,2.5,11,11
74,20,RL,85.0,10200,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3,3,CBlock,3.0,3,1,5,320.0,4,362.0,404.0,1086.0,GasA,4,Y,SBrkr,1086,0,0,1086,1.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Attchd,1989.0,1,2.0,490.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,5,2010,WD,Normal,144900.0,2172.0,2.0,56,7
75,50,RM,60.0,5790,Pave,NA,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,Unknown,0.0,4,4,CBlock,2.0,3,1,1,0.0,1,0.0,840.0,840.0,GasA,4,N,SBrkr,840,765,0,1605,0.0,0.0,2,0,3,2,3.0,8,8.0,0,0,Detchd,1915.0,1,1.0,379.0,3,3,3,0,0,202,0,0,0,0,0,NA,0,5,2010,WD,Normal,107400.0,2445.0,2.0,95,60
76,180,RM,21.0,1596,Pave,NA,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,Unknown,0.0,3,3,CBlock,4.0,3,4,6,462.0,1,0.0,0.0,462.0,GasA,3,Y,SBrkr,526,462,0,988,1.0,0.0,1,0,2,1,3.0,5,8.0,0,0,BuiltIn,1973.0,1,1.0,297.0,3,3,3,120,101,0,0,0,0,0,2,NA,0,11,2009,WD,Normal,91000.0,1450.0,2.0,36,36
77,20,RL,,8475,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,CBlock,3.0,3,1,5,228.0,1,0.0,724.0,952.0,GasA,5,Y,FuseA,952,0,0,952,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1956.0,1,1.0,283.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,4,2008,WD,Normal,135750.0,1904.0,1.0,52,52
78,50,RM,50.0,8635,Pave,NA,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,1,4,336.0,6,41.0,295.0,672.0,GasA,3,Y,SBrkr,1072,213,0,1285,1.0,0.0,1,0,2,1,3.0,6,7.0,0,0,Detchd,1948.0,1,1.0,240.0,3,3,3,0,0,0,0,0,0,0,3,NA,0,1,2008,WD,Normal,127000.0,1957.0,2.0,60,7
79,90,RL,72.0,10778,Pave,NA,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,Unknown,0.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,1768.0,1768.0,GasA,3,N,SBrkr,1768,0,0,1768,0.0,0.0,2,0,4,2,3.0,8,8.0,0,0,NA,,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,NA,0,4,2010,WD,Normal,136500.0,3536.0,2.0,42,42
80,50,RM,60.0,10440,Pave,Grvl,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,PConc,3.0,3,1,1,0.0,1,0.0,440.0,440.0,GasA,4,Y,SBrkr,682,548,0,1230,0.0,0.0,1,1,2,1,3.0,5,8.0,0,0,Detchd,1966.0,1,2.0,440.0,3,3,3,74,0,128,0,0,0,0,3,NA,0,5,2009,WD,Normal,110000.0,1670.0,1.5,99,28
81,60,RL,100.0,13000,Pave,NA,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3,4,CBlock,4.0,3,1,3,448.0,1,0.0,448.0,896.0,GasA,3,Y,SBrkr,1182,960,0,2142,0.0,0.0,2,1,4,1,4.0,8,8.0,1,4,Attchd,1968.0,3,1.0,509.0,3,3,3,0,72,0,0,252,0,0,0,NA,0,6,2009,WD,Normal,193500.0,3038.0,2.5,41,41
82,120,RM,32.0,4500,Pave,NA,4,Lvl,AllPub,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,4,PConc,5.0,4,1,6,1201.0,1,0.0,36.0,1237.0,GasA,5,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,3.0,5,8.0,0,0,Attchd,1998.0,3,2.0,405.0,3,3,3,0,199,0,0,0,0,0,0,NA,0,3,2006,WD,Normal,153500.0,2574.0,3.0,8,8
83,20,RL,78.0,10206,Pave,NA,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,3,3,PConc,4.0,3,1,6,33.0,1,0.0,1530.0,1563.0,GasA,5,Y,SBrkr,1563,0,0,1563,0.0,0.0,2,0,3,1,4.0,6,8.0,1,4,Attchd,2007.0,2,3.0,758.0,3,3,3,144,99,0,0,0,0,0,0,NA,0,10,2008,WD,Normal,245000.0,3126.0,2.0,1,1
84,20,RL,80.0,8892,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,1065.0,1065.0,GasA,4,Y,SBrkr,1065,0,0,1065,0.0,0.0,1,1,3,1,3.0,6,8.0,0,0,Detchd,1974.0,1,2.0,461.0,3,3,3,74,0,0,0,0,0,0,0,NA,0,7,2007,COD,Normal,126500.0,2130.0,1.5,47,47
85,80,RL,,8530,Pave,NA,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4.0,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,Y,SBrkr,804,670,0,1474,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,BuiltIn,1995.0,3,2.0,400.0,3,3,3,120,72,0,0,0,0,0,0,Shed,700,5,2009,WD,Normal,168500.0,1858.0,2.5,14,13
86,60,RL,121.0,16059,Pave,NA,4,Lvl,AllPub,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,4,3,CBlock,4.0,3,1,1,0.0,1,0.0,1288.0,1288.0,GasA,5,Y,SBrkr,1301,1116,0,2417,0.0,0.0,2,1,4,1,4.0,9,8.0,1,3,Attchd,1991.0,1,2.0,462.0,3,3,3,127,82,0,0,0,0,0,0,NA,0,4,2006,WD,Normal,260000.0,3705.0,2.5,15,14
87,60,RL,122.0,11911,Pave,NA,2,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,3,1,0.0,1,0.0,684.0,684.0,GasA,5,Y,SBrkr,684,876,0,1560,0.0,0.0,2,1,3,1,4.0,6,8.0,1,4,BuiltIn,2005.0,3,2.0,400.0,3,3,3,100,38,0,0,0,0,0,0,NA,0,3,2009,WD,Normal,174000.0,2244.0,2.5,4,4
88,160,FV,40.0,3951,Pave,Pave,4,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4.0,3,3,1,0.0,1,0.0,612.0,612.0,GasA,5,Y,SBrkr,612,612,0,1224,0.0,0.0,2,1,2,1,4.0,4,8.0,0,0,Detchd,2009.0,2,2.0,528.0,3,3,3,0,234,0,0,0,0,0,0,NA,0,6,2009,New,Partial,164500.0,1836.0,2.5,0,0
89,50,C (all),105.0,8470,Pave,NA,3,Lvl,AllPub,Corner,3,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,Unknown,0.0,2,2,CBlock,3.0,2,1,1,0.0,1,0.0,1013.0,1013.0,GasA,3,N,SBrkr,1013,0,513,1526,0.0,0.0,1,0,2,1,2.0,6,8.0,0,0,NA,,0,0.0,0.0,0,0,1,0,0,156,0,0,0,0,3,NA,0,10,2009,ConLD,Abnorml,85000.0,2026.0,1.0,94,27
90,20,RL,60.0,8070,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,1,6,588.0,1,0.0,402.0,990.0,GasA,5,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3.0,5,8.0,0,0,NA,,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,NA,0,8,2007,WD,Normal,123600.0,1980.0,2.0,13,12
91,20,RL,60.0,7200,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,Unknown,0.0,3,3,Slab,,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,FuseA,1040,0,0,1040,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1950.0,1,2.0,420.0,3,3,3,0,29,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,109900.0,1040.0,1.0,56,56
92,20,RL,85.0,8500,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,3,CBlock,3.0,3,1,3,600.0,1,0.0,635.0,1235.0,GasA,3,Y,SBrkr,1235,0,0,1235,0.0,0.0,1,0,2,1,3.0,6,8.0,0,0,Attchd,1961.0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,12,2006,WD,Abnorml,98600.0,2470.0,1.0,45,45
93,30,RL,80.0,13360,Pave,Grvl,3,HLS,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,4,BrkTil,4.0,3,1,5,713.0,1,0.0,163.0,876.0,GasA,5,Y,SBrkr,964,0,0,964,1.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1921.0,1,2.0,432.0,3,3,3,0,0,44,0,0,0,0,0,NA,0,8,2009,WD,Normal,163500.0,1840.0,2.0,88,3
94,190,C (all),60.0,7200,Pave,NA,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,BrkTil,3.0,2,2,3,1046.0,1,0.0,168.0,1214.0,GasW,5,N,SBrkr,1260,1031,0,2291,0.0,1.0,2,0,4,2,3.0,9,8.0,1,4,Detchd,1900.0,1,2.0,506.0,3,3,3,0,0,0,0,99,0,0,0,NA,0,11,2007,WD,Normal,133900.0,3505.0,2.5,97,9
95,60,RL,69.0,9337,Pave,NA,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,4,PConc,4.0,3,1,6,648.0,1,0.0,176.0,824.0,GasA,5,Y,SBrkr,905,881,0,1786,1.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,1997.0,2,2.0,684.0,3,3,3,0,162,0,0,0,0,0,0,NA,0,5,2007,WD,Normal,204750.0,2610.0,3.5,10,10
96,60,RL,,9765,Pave,NA,2,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,5,4,PConc,4.0,4,1,5,310.0,1,0.0,370.0,680.0,GasA,4,Y,SBrkr,680,790,0,1470,0.0,0.0,2,1,3,1,3.0,6,8.0,1,3,BuiltIn,1993.0,3,2.0,420.0,3,3,3,232,63,0,0,0,0,0,0,Shed,480,4,2009,WD,Normal,185000.0,2150.0,2.5,16,16
